date,open,high,low,close,volume,ROC,SMA,RSI,Real Middle Band,Real Lower Band,Real Upper Band
2021-07-01 15:15:00,270.99,271.06,270.7,270.73,352534.0,0.0924,270.5391,52.0346,270.5391,270.0322,271.046
2021-07-01 15:30:00,270.74,270.865,270.65,270.72,306806.0,0.019,270.5417,51.8871,270.5417,270.0317,271.0517
2021-07-01 15:45:00,270.72,271.12,270.72,270.97,561166.0,0.133,270.5597,55.2263,270.5597,270.017,271.1024
2021-07-01 16:00:00,270.98,271.84,270.945,271.72,1857513.0,0.4436,270.6197,63.2753,270.6197,269.8787,271.3607
2021-07-01 16:15:00,271.6,271.72,271.55,271.56,415989.0,0.4885,270.6857,60.82,270.6857,269.8613,271.5101
2021-07-01 16:30:00,271.61,271.75,271.56,271.72,20784.0,0.5662,270.7622,62.3576,270.7622,269.856,271.6683
2021-07-01 16:45:00,271.7,271.7,268.72,271.6126,10233.0,0.5191,270.8323,60.6752,270.8323,269.8915,271.7731
2021-07-01 17:00:00,271.6,271.6,271.56,271.6,3311.0,0.3918,270.8853,60.4737,270.8853,269.8981,271.8726
2021-07-01 17:15:00,271.61,271.61,271.56,271.56,1445.0,0.3622,270.9343,59.81,270.9343,269.9157,271.9529
2021-07-01 17:30:00,271.56,271.56,271.56,271.56,246.0,0.3826,270.9861,59.81,270.9861,269.9509,272.0212
2021-07-01 18:00:00,271.56,271.56,271.45,271.45,1420.0,0.4366,271.0451,57.8745,271.0451,270.046,272.0441
2021-07-01 18:45:00,271.62,271.62,271.62,271.62,396.0,0.4698,271.1086,59.9812,271.1086,270.1331,272.084
2021-07-01 19:00:00,271.41,271.43,271.41,271.43,720.0,0.4608,271.1708,56.6483,271.1708,270.2842,272.0574
2021-07-01 19:45:00,271.42,271.42,271.42,271.42,100.0,0.4441,271.2308,56.4744,271.2308,270.4541,272.0075
2021-07-01 20:00:00,271.4,271.4,271.32,271.32,760.0,0.1852,271.2559,54.7071,271.2559,270.502,272.0098
2021-07-02 04:15:00,272.05,272.09,271.98,271.99,1239.0,0.5137,271.3254,62.8962,271.3254,270.5699,272.0809
2021-07-02 04:30:00,272.0,272.0,271.9,271.9,757.0,0.4025,271.3799,61.3283,271.3799,270.6237,272.1361
2021-07-02 05:45:00,271.77,271.82,271.55,271.82,1937.0,0.3637,271.4291,59.9305,271.4291,270.6933,272.165
2021-07-02 06:00:00,271.83,271.98,271.83,271.98,900.0,0.4024,271.4836,61.7652,271.4836,270.7541,272.2131
2021-07-02 06:15:00,271.97,272.0,271.97,272.0,261.0,0.3727,271.5341,61.9942,271.5341,270.8085,272.2598
2021-07-02 06:45:00,272.18,272.2,272.18,272.2,1049.0,0.543,271.6076,64.2479,271.6076,270.9262,272.289
2021-07-02 07:00:00,272.25,272.25,272.25,272.25,353.0,0.5652,271.6841,64.7973,271.6841,271.0793,272.289
2021-07-02 07:15:00,272.25,272.25,272.16,272.22,1104.0,0.4613,271.7466,64.1745,271.7466,271.1938,272.2995
2021-07-02 07:30:00,272.2,272.2,272.15,272.15,2775.0,0.1583,271.7681,62.6945,271.7681,271.1883,272.3479
2021-07-02 07:45:00,272.16,272.4,272.16,272.4,2992.0,0.3093,271.8101,65.6708,271.8101,271.1774,272.4428
2021-07-02 08:00:00,272.4,272.69,272.35,272.69,4472.0,0.357,271.8586,68.7183,271.8586,271.121,272.5963
2021-07-02 08:15:00,272.7399,272.97,272.05,272.9,11374.0,0.474,271.923,70.7008,271.923,271.0672,272.7788
2021-07-02 08:30:00,272.73,272.79,272.51,272.51,11652.0,0.3351,271.9685,62.9069,271.9685,271.0898,272.8472
2021-07-02 08:45:00,272.35,273.0,272.21,273.0,38507.0,0.5303,272.0405,67.6267,272.0405,271.0757,273.0053
2021-07-02 09:00:00,272.95,273.0,272.73,272.79,14763.0,0.4529,272.102,63.9555,272.102,271.1111,273.0929
2021-07-02 09:15:00,272.8,273.49,272.8,273.02,30813.0,0.5784,272.1805,66.0785,272.1805,271.1604,273.2006
2021-07-02 09:30:00,273.15,273.375,272.35,272.76,38396.0,0.4197,272.2375,61.7506,272.2375,271.2216,273.2534
2021-07-02 09:45:00,272.82,274.57,272.5,274.52,2325350.0,1.1384,272.392,73.9213,272.392,271.0326,273.7514
2021-07-02 10:00:00,274.53,275.18,274.52,274.75,1408305.0,1.2269,272.5585,75.015,272.5585,270.9275,274.1895
2021-07-02 10:15:00,274.74,275.05,274.435,274.84,895092.0,1.2974,272.7345,75.4392,272.7345,270.926,274.543
2021-07-02 10:30:00,274.8843,275.025,274.56,274.93,594634.0,1.0809,272.8815,75.8705,272.8815,270.8722,274.8908
2021-07-02 10:45:00,274.91,275.24,274.63,274.945,855890.0,1.1199,273.0338,75.9446,273.0338,270.8881,275.1794
2021-07-02 11:00:00,274.945,275.295,274.9,275.08,603147.0,1.1993,273.1968,76.6247,273.1968,270.9517,275.4418
2021-07-02 11:15:00,275.08,275.3,275.0,275.13,476607.0,1.1582,273.3543,76.8795,273.3543,271.0321,275.6764
2021-07-02 11:30:00,275.13,275.4312,275.075,275.35,458638.0,1.2316,273.5218,77.9909,273.5218,271.1322,275.9113
2021-07-02 11:45:00,275.34,275.71,275.3,275.695,571115.0,1.284,273.6965,79.6088,273.6965,271.2099,276.1831
2021-07-02 12:00:00,275.6915,276.57,275.68,276.1561,694173.0,1.4347,273.8918,81.5201,273.8918,271.2799,276.5037
2021-07-02 12:15:00,276.16,276.33,276.11,276.28,549867.0,1.4914,274.0948,81.9974,274.0948,271.4043,276.7853
2021-07-02 12:30:00,276.275,276.68,276.24,276.5142,702959.0,1.6036,274.313,82.8773,274.313,271.5813,277.0448
2021-07-02 12:45:00,276.53,276.62,276.17,276.3,648582.0,1.4317,274.508,79.1527,274.508,271.7936,277.2224
2021-07-02 13:00:00,276.3,276.845,276.22,276.82,775924.0,1.5145,274.7145,81.3002,274.7145,271.9567,277.4723
2021-07-02 13:15:00,276.81,276.85,276.5,276.67,607735.0,1.3815,274.903,78.8344,274.903,272.1517,277.6543
2021-07-02 13:30:00,276.67,276.86,276.525,276.86,787848.0,1.5963,275.1205,79.6571,275.1205,272.4746,277.7665
2021-07-02 13:45:00,276.86,277.095,276.76,277.015,640020.0,1.4707,275.3213,80.3141,275.3213,272.7409,277.9017
2021-07-02 14:00:00,277.02,277.15,276.82,277.0984,438797.0,1.5794,275.5367,80.6678,275.5367,273.1236,277.9498
2021-07-02 14:15:00,277.1,277.11,276.86,276.89,484481.0,1.4175,275.7302,77.028,275.7302,273.5455,277.9148
2021-07-02 14:30:00,276.8918,277.03,276.8,277.015,381823.0,1.56,275.9429,77.6643,275.9429,274.166,277.7199
2021-07-02 14:45:00,277.015,277.13,276.95,277.03,649932.0,0.9143,276.0684,77.7421,276.0684,274.3579,277.7789
2021-07-02 15:00:00,277.03,277.07,276.84,277.065,493540.0,0.8426,276.1842,77.9311,276.1842,274.534,277.8344
2021-07-02 15:15:00,277.06,277.71,277.05,277.595,988304.0,1.0024,276.3219,80.562,276.3219,274.6836,277.9602
2021-07-02 15:30:00,277.6,277.99,277.6,277.77,841236.0,1.033,276.4639,81.3353,276.4639,274.8406,278.0873
2021-07-02 15:45:00,277.76,277.81,277.46,277.58,896849.0,0.9584,276.5957,77.7979,276.5957,275.0616,278.1298
2021-07-02 16:00:00,277.57,278.0,277.39,277.66,2208479.0,0.9379,276.7247,78.2178,276.7247,275.2915,278.1579
2021-07-02 16:15:00,277.65,277.75,277.41,277.6,1445391.0,0.8978,276.8482,77.0672,276.8482,275.5685,278.1279
2021-07-02 16:30:00,277.58,277.69,277.58,277.69,10493.0,0.8498,276.9652,77.5878,276.9652,275.8357,278.0947
2021-07-02 16:45:00,277.5799,277.5799,277.45,277.45,4313.0,0.6366,277.0529,72.9401,277.0529,276.0684,278.0374
2021-07-02 17:00:00,277.45,277.5,277.25,277.49,43758.0,0.483,277.1196,73.2215,277.1196,276.2092,278.03
2021-07-02 17:15:00,277.45,277.6,277.45,277.6,309039.0,0.4778,277.1856,74.0041,277.1856,276.3391,278.0321
2021-07-02 17:30:00,277.6,277.65,277.4999,277.65,3693.0,0.4108,277.2424,74.3626,277.2424,276.4321,278.0527
2021-07-02 17:45:00,277.65,277.75,277.62,277.65,6668.0,0.4886,277.3099,74.3626,277.3099,276.6071,278.0128
2021-07-02 18:00:00,277.69,277.69,277.65,277.65,2444.0,0.2998,277.3514,74.3626,277.3514,276.6716,278.0313
2021-07-02 18:30:00,277.7,277.7,277.65,277.6501,1859.0,0.3542,277.4004,74.3634,277.4004,276.7859,278.0149
2021-07-02 18:45:00,277.7499,277.7499,277.65,277.65,1585.0,0.2853,277.4399,74.3609,277.4399,276.8695,278.0104
2021-07-02 19:00:00,277.75,277.8,277.5001,277.5001,2120.0,0.1751,277.4642,70.5895,277.4642,276.9279,278.0005
2021-07-02 19:15:00,277.65,277.7,277.53,277.53,1223.0,0.1558,277.4858,70.8994,277.4858,276.976,277.9956
2021-07-02 19:30:00,277.55,277.75,277.55,277.75,1807.0,0.3106,277.5288,73.0951,277.5288,277.0866,277.9709
2021-07-02 19:45:00,277.63,277.63,277.63,277.63,100.0,0.222,277.5595,70.06,277.5595,277.1841,277.9349
2021-07-02 20:00:00,277.83,277.85,277.55,277.85,6861.0,0.296,277.6005,72.2811,277.6005,277.2922,277.9088
2021-07-06 04:15:00,277.85,277.85,277.41,277.41,2885.0,0.1245,277.6178,62.5172,277.6178,277.4086,277.8269
2021-07-06 04:30:00,277.81,277.93,277.81,277.93,513.0,0.1207,277.6345,67.9098,277.6345,277.3855,277.8835
2021-07-06 04:45:00,277.55,277.77,277.55,277.77,763.0,0.0,277.6345,64.8863,277.6345,277.3855,277.8835
2021-07-06 05:00:00,277.95,277.95,277.95,277.95,132.0,0.1333,277.653,66.6449,277.653,277.3702,277.9358
2021-07-06 05:15:00,277.82,277.9,277.82,277.9,687.0,0.0864,277.665,65.683,277.665,277.3624,277.9676
2021-07-06 05:30:00,277.9,277.9,277.9,277.9,491.0,0.1081,277.68,65.683,277.68,277.3624,277.9976
2021-07-06 05:45:00,277.78,277.78,277.78,277.78,213.0,0.0324,277.6845,63.2552,277.6845,277.3639,278.0051
2021-07-06 06:15:00,277.85,277.85,277.85,277.85,173.0,0.1442,277.7045,64.0707,277.7045,277.3952,278.0138
2021-07-06 06:30:00,277.91,278.0,277.9,277.9,1840.0,0.1478,277.725,64.6603,277.725,277.421,278.029
2021-07-06 06:45:00,278.05,278.21,278.05,278.21,2455.0,0.2197,277.7555,68.0794,277.7555,277.3914,278.1197
2021-07-06 07:00:00,278.33,278.35,278.33,278.35,1074.0,0.2521,277.7905,69.483,277.7905,277.3476,278.2334
2021-07-06 07:15:00,278.11,278.5,278.0,278.3,10418.0,0.2341,277.823,68.3531,277.823,277.3332,278.3128
2021-07-06 07:30:00,278.31,278.53,278.28,278.36,9785.0,0.2557,277.8585,68.9901,277.8585,277.3232,278.3938
2021-07-06 07:45:00,278.5,278.63,278.19,278.19,9368.0,0.1945,277.8855,65.0832,277.8855,277.3406,278.4304
2021-07-06 08:00:00,278.34,278.4,278.11,278.4,3810.0,0.2701,277.923,67.478,277.923,277.3458,278.5002
2021-07-06 08:15:00,278.4,278.5857,277.9,278.34,22130.0,0.3027,277.965,66.1142,277.965,277.3948,278.5352
2021-07-06 08:30:00,278.25,278.25,278.1,278.2,3260.0,0.2414,277.9985,62.9876,277.9985,277.4565,278.5405
2021-07-06 08:45:00,278.2,278.7,278.13,278.58,16358.0,0.2988,278.04,67.3934,278.04,277.455,278.625
2021-07-06 09:00:00,278.57,278.6796,278.4,278.4592,9876.0,0.2987,278.0815,64.8117,278.0815,277.5011,278.6618
2021-07-06 09:15:00,278.46,278.4868,278.31,278.4,11043.0,0.1979,278.109,63.5558,278.109,277.523,278.695
2021-07-06 09:30:00,278.4,278.61,277.72,278.04,64294.0,0.2271,278.1405,56.5423,278.1405,277.6478,278.6331
2021-07-06 09:45:00,278.03,279.21,277.87,279.115,2770518.0,0.4264,278.1997,67.7342,278.1997,277.5596,278.8398
2021-07-06 10:00:00,279.1,279.195,277.62,278.2199,1506533.0,0.162,278.2222,55.2606,278.2222,277.6132,278.8312
2021-07-06 10:15:00,278.2,279.115,278.04,279.06,1023312.0,0.3994,278.2777,62.1474,278.2777,277.5819,278.9735
2021-07-06 10:30:00,279.08,279.3698,278.6398,279.25,921233.0,0.4858,278.3452,63.4855,278.3452,277.5537,279.1367
2021-07-06 10:45:00,279.2499,279.35,278.1501,278.95,1111024.0,0.3778,278.3977,59.9624,278.3977,277.5922,279.2032
2021-07-06 11:00:00,278.955,279.28,278.72,278.79,843370.0,0.3636,278.4482,58.1508,278.4482,277.678,279.2184
2021-07-06 11:15:00,278.8,279.03,278.41,278.5925,671870.0,0.2672,278.4853,55.9542,278.4853,277.7641,279.2066
2021-07-06 11:30:00,278.58,278.73,278.1,278.465,809333.0,0.2033,278.5136,54.5538,278.5136,277.8438,279.1834
2021-07-06 11:45:00,278.49,278.53,277.41,277.43,807662.0,-0.2804,278.4746,44.9427,278.4746,277.6628,279.2863
2021-07-06 12:00:00,277.44,277.6,277.0425,277.42,856104.0,-0.3341,278.4281,44.8623,278.4281,277.4956,279.3606
2021-07-06 12:15:00,277.4,277.567,276.59,276.71,848109.0,-0.5713,278.3486,39.5725,278.3486,277.1522,279.545
2021-07-06 12:30:00,276.71,276.72,275.95,276.5,850926.0,-0.6682,278.2556,38.1713,278.2556,276.8133,279.6979
2021-07-06 12:45:00,276.505,276.505,274.3,276.1,3106339.0,-0.7513,278.1511,35.6408,278.1511,276.4292,279.873
2021-07-06 13:00:00,276.1,276.56,275.81,276.5,637721.0,-0.6825,278.0561,39.8389,278.0561,276.1955,279.9166
2021-07-06 13:15:00,276.5,276.79,276.3946,276.75,535203.0,-0.5712,277.9766,42.3144,277.9766,276.0371,279.916
2021-07-06 13:30:00,276.74,276.86,276.54,276.62,497159.0,-0.5679,277.8976,41.3824,277.8976,275.8741,279.9211
2021-07-06 13:45:00,276.62,276.7398,275.93,276.065,760536.0,-0.9028,277.7718,37.655,277.7718,275.6248,279.9189
2021-07-06 14:00:00,276.065,276.2782,276.02,276.18,390267.0,-0.8185,277.6579,38.8562,277.6579,275.4285,279.8873
2021-07-06 14:15:00,276.17,276.435,276.13,276.35,357507.0,-0.7364,277.5554,40.636,277.5554,275.2838,279.827
2021-07-06 14:30:00,276.35,276.74,276.23,276.74,414817.0,-0.4676,277.4904,44.5348,277.4904,275.2036,279.7771
2021-07-06 14:45:00,276.72,276.885,276.53,276.53,362272.0,-0.9261,277.3611,42.9365,277.3611,275.1659,279.5563
2021-07-06 15:00:00,276.53,276.65,276.225,276.6,495759.0,-0.5822,277.2801,43.6462,277.2801,275.0981,279.4621
2021-07-06 15:15:00,276.6,276.86,276.48,276.76,455095.0,-0.8242,277.1651,45.2834,277.1651,275.1332,279.197
2021-07-06 15:30:00,276.76,277.3601,276.7101,277.31,655468.0,-0.6947,277.0681,50.4882,277.0681,275.272,278.8642
2021-07-06 15:45:00,277.3101,277.42,276.875,277.13,573713.0,-0.6524,276.9771,48.8862,276.9771,275.4006,278.5536
2021-07-06 16:00:00,277.13,277.73,277.125,277.66,1849079.0,-0.4053,276.9206,53.4629,276.9206,275.5391,278.3021
2021-07-06 16:15:00,277.66,277.96,277.2998,277.75,1274713.0,-0.3024,276.8785,54.196,276.8785,275.662,278.095
2021-07-06 16:30:00,277.75,277.92,277.71,277.85,1654821.0,-0.2209,276.8478,55.0247,276.8478,275.77,277.9255
2021-07-06 16:45:00,277.75,278.0,277.75,277.97,5372.0,0.1946,276.8748,56.0295,276.8748,275.716,278.0335
2021-07-06 17:00:00,277.84,277.84,277.75,277.75,7929.0,0.119,276.8913,53.7136,276.8913,275.6932,278.0893
2021-07-06 17:15:00,277.79,277.79,277.75,277.79,212897.0,0.3903,276.9453,54.0769,276.9453,275.6888,278.2017
2021-07-06 17:30:00,277.75,277.77,277.75,277.77,2527.0,0.4593,277.0088,53.8544,277.0088,275.7208,278.2967
2021-07-06 17:45:00,277.88,277.9,277.88,277.89,568.0,0.6483,277.0983,55.023,277.0983,275.8266,278.3699
2021-07-06 18:00:00,277.85,277.86,277.85,277.86,734.0,0.4919,277.1663,54.6588,277.1663,275.8845,278.448
2021-07-06 18:15:00,277.82,277.9,277.82,277.9,431.0,0.4155,277.2238,55.0762,277.2238,275.9188,278.5287
2021-07-06 18:30:00,277.92,277.93,277.92,277.92,524.0,0.47,277.2888,55.2928,277.2888,275.9811,278.5964
2021-07-06 18:45:00,277.92,277.94,277.92,277.94,454.0,0.6792,277.3825,55.5186,277.3825,276.1741,278.5909
2021-07-06 19:00:00,277.87,277.87,277.86,277.86,510.0,0.6083,277.4665,54.3627,277.4665,276.3764,278.5566
2021-07-06 19:15:00,277.86,277.89,277.86,277.86,1276.0,0.5464,277.542,54.3627,277.542,276.5688,278.5152
2021-07-06 19:30:00,277.86,277.97,277.86,277.97,3941.0,0.4445,277.6035,55.7658,277.6035,276.687,278.52
2021-07-06 19:45:00,277.87,277.92,277.83,277.83,8513.0,0.4701,277.6685,53.5597,277.6685,276.892,278.445
2021-07-06 20:00:00,277.865,277.98,277.85,277.95,1999.0,0.4881,277.736,55.1602,277.736,277.1259,278.3461
2021-07-07 04:15:00,279.29,279.29,278.34,279.02,1436.0,0.8166,277.849,66.1196,277.849,277.1705,278.5275
2021-07-07 04:30:00,279.01,279.07,278.88,279.02,8357.0,0.6166,277.9345,66.1196,277.9345,277.13,278.739
2021-07-07 04:45:00,279.19,279.19,278.97,278.97,864.0,0.6639,278.0265,65.2933,278.0265,277.1908,278.8622
2021-07-07 05:00:00,278.91,279.0,278.89,278.89,1349.0,0.443,278.088,63.9474,278.088,277.1905,278.9855
2021-07-07 05:15:00,278.98,279.05,278.98,279.05,307.0,0.468,278.153,65.4469,278.153,277.1779,279.1281
2021-07-07 05:30:00,279.14,279.17,279.14,279.17,665.0,0.4751,278.219,66.5454,278.219,277.1598,279.2782
2021-07-07 05:45:00,279.09,279.09,279.09,279.09,209.0,0.4029,278.275,65.0932,278.275,277.1575,279.3925
2021-07-07 06:00:00,279.18,279.2,279.18,279.2,1964.0,0.5221,278.3475,66.162,278.3475,277.1883,279.5067
2021-07-07 06:15:00,279.16,279.2,279.0,279.2,2883.0,0.5076,278.418,66.162,278.418,277.2318,279.6042
2021-07-07 06:30:00,279.12,279.12,279.12,279.12,207.0,0.486,278.4855,64.5688,278.4855,277.3009,279.6701
2021-07-07 06:45:00,278.71,279.0,278.71,279.0,3700.0,0.3994,278.541,62.2037,278.541,277.3692,279.7128
2021-07-07 07:00:00,279.22,279.25,279.22,279.25,1278.0,0.5003,278.6105,65.014,278.6105,277.4437,279.7773
2021-07-07 07:15:00,279.03,279.34,278.82,279.18,16002.0,0.4606,278.6745,63.6198,278.6745,277.5304,279.8186
2021-07-07 07:30:00,279.16,279.28,279.1,279.28,4838.0,0.4893,278.7425,64.7563,278.7425,277.6245,279.8605
2021-07-07 07:45:00,279.25,279.25,279.02,279.02,7251.0,0.3886,278.7965,59.6558,278.7965,277.7359,279.8571
2021-07-07 08:00:00,279.05,279.11,279.0,279.0,7936.0,0.4103,278.8535,59.2777,278.8535,277.8815,279.8255
2021-07-07 08:15:00,279.09,279.3499,278.9,279.0,28346.0,0.4103,278.9105,59.2777,278.9105,278.051,279.77
2021-07-07 08:30:00,279.05,279.21,279.0,279.0,12034.0,0.3705,278.962,59.2777,278.962,278.2185,279.7055
2021-07-07 08:45:00,279.0,279.05,278.82,279.05,4374.0,0.4391,279.023,60.0166,279.023,278.4909,279.5551
2021-07-07 09:00:00,279.01,279.01,278.67,278.87,16840.0,0.331,279.069,56.1556,279.069,278.8474,279.2906
2021-07-07 09:15:00,278.99,279.13,278.98,279.1,10193.0,0.0287,279.073,59.6473,279.073,278.8522,279.2938
2021-07-07 09:30:00,279.0,279.78,278.75,279.4,39330.0,0.1362,279.092,63.6246,279.092,278.831,279.353
2021-07-07 09:45:00,279.4,279.95,278.1,279.24,2016357.0,0.0968,279.1055,60.2886,279.1055,278.8432,279.3678
2021-07-07 10:00:00,279.25,279.38,278.55,279.1,1229749.0,0.0753,279.116,57.5112,279.116,278.8729,279.3591
2021-07-07 10:15:00,279.11,280.17,278.91,280.02,1491561.0,0.3476,279.1645,67.779,279.1645,278.7038,279.6252
2021-07-07 10:30:00,280.03,280.5,279.86,279.95,1279550.0,0.2794,279.2035,66.4921,279.2035,278.6294,279.7776
2021-07-07 10:45:00,279.95,280.22,278.521,278.605,1242721.0,-0.1738,279.1793,48.0423,279.1793,278.5497,279.8088
2021-07-07 11:00:00,278.61,279.4299,278.52,279.24,1037979.0,0.0143,279.1813,54.3388,279.1813,278.5512,279.8113
2021-07-07 11:15:00,279.24,279.46,277.15,278.8,787849.0,-0.1433,279.1613,49.9258,279.1613,278.5099,279.8126
2021-07-07 11:30:00,278.84,278.97,278.55,278.93,624508.0,-0.0681,279.1518,51.1594,279.1518,278.4927,279.8108
2021-07-07 11:45:00,278.945,279.35,278.52,279.3314,570070.0,0.1188,279.1683,54.7801,279.1683,278.5087,279.8279
2021-07-07 12:00:00,279.32,279.98,279.32,279.69,510257.0,0.1576,279.1903,57.7271,279.1903,278.493,279.8876
2021-07-07 12:15:00,279.705,280.23,279.66,280.03,527682.0,0.3045,279.2328,60.3087,279.2328,278.4454,280.0202
2021-07-07 12:30:00,280.05,280.24,279.7,279.72,661221.0,0.1575,279.2548,56.9696,279.2548,278.4393,280.0703
2021-07-07 12:45:00,279.725,280.06,279.52,280.03,455879.0,0.362,279.3053,59.3394,279.3053,278.4312,280.1794
2021-07-07 13:00:00,280.04,280.05,279.82,279.985,385148.0,0.353,279.3546,58.8442,279.3546,278.4446,280.2646
2021-07-07 13:15:00,279.985,279.985,279.36,279.69,501382.0,0.2473,279.3891,55.6402,279.3891,278.4832,280.295
2021-07-07 13:30:00,279.68,279.946,279.58,279.91,367490.0,0.3262,279.4346,57.4585,279.4346,278.52,280.3491
2021-07-07 13:45:00,279.91,279.97,279.5837,279.71,398222.0,0.2365,279.4676,55.2898,279.4676,278.5633,280.3718
2021-07-07 14:00:00,279.7366,280.14,279.7,279.87,469125.0,0.3586,279.5176,56.6671,279.5176,278.6409,280.3943
2021-07-07 14:15:00,279.895,280.58,279.78,280.475,704337.0,0.4927,279.5863,61.4001,279.5863,278.6386,280.534
2021-07-07 14:30:00,280.4784,280.6945,280.26,280.38,626881.0,0.3508,279.6353,60.3113,279.6353,278.6315,280.6391
2021-07-07 14:45:00,280.38,280.38,279.94,280.08,489347.0,0.3008,279.6773,56.954,279.6773,278.6729,280.6817
2021-07-07 15:00:00,280.08,280.4,280.043,280.28,490397.0,0.4228,279.7363,58.5723,279.7363,278.7359,280.7368
2021-07-07 15:15:00,280.29,280.5,280.2,280.22,448143.0,0.0714,279.7463,57.8851,279.7463,278.7308,280.7618
2021-07-07 15:30:00,280.22,280.25,279.7999,279.82,561989.0,-0.0464,279.7398,53.4816,279.7398,278.728,280.7517
2021-07-07 15:45:00,279.82,280.21,279.77,280.01,650743.0,0.5043,279.8101,55.1862,279.8101,278.9377,280.6825
2021-07-07 16:00:00,280.01,280.22,279.7,280.0,1501380.0,0.2722,279.8481,55.0744,279.8481,279.0129,280.6833
2021-07-07 16:15:00,279.93,280.05,279.93,280.05,955694.0,0.4484,279.9106,55.5483,279.9106,279.2247,280.5964
2021-07-07 16:30:00,280.02,280.14,280.0,280.14,28241.0,0.4338,279.9711,56.4195,279.9711,279.4477,280.4945
2021-07-07 16:45:00,280.14,280.14,280.07,280.07,921.0,0.2644,280.008,55.5285,280.008,279.5737,280.4423
2021-07-07 17:00:00,280.13,280.13,280.09,280.1,719.0,0.1466,280.0285,55.8431,280.0285,279.6181,280.4389
2021-07-07 17:15:00,280.0,280.0,280.0,280.0,476.0,-0.0107,280.027,54.4906,280.027,279.6164,280.4376
2021-07-07 18:00:00,280.1,280.1,280.0999,280.0999,579.0,0.1358,280.046,55.6209,280.046,279.6595,280.4324
2021-07-07 18:15:00,280.0,280.0,280.0,280.0,454.0,-0.0107,280.0445,54.2038,280.0445,279.6576,280.4314
2021-07-07 18:30:00,280.05,280.1,280.05,280.1,1126.0,0.0411,280.0502,55.4011,280.0502,279.6636,280.4369
2021-07-07 18:45:00,280.075,280.12,280.05,280.12,1019.0,0.1537,280.0717,55.6452,280.0717,279.7215,280.422
2021-07-07 19:00:00,280.05,280.06,280.05,280.06,504.0,0.0536,280.0792,54.6997,280.0792,279.7369,280.4216
2021-07-07 19:30:00,280.0,280.15,280.0,280.15,913.0,0.1573,280.1012,55.8833,280.1012,279.8029,280.3996
2021-07-07 19:45:00,280.23,280.3,280.23,280.3,11246.0,0.1536,280.1227,57.8169,280.1227,279.8323,280.4132
2021-07-07 20:00:00,280.26,280.4,280.25,280.4,7522.0,-0.0267,280.119,59.0757,280.119,279.8454,280.3926
2021-07-08 04:15:00,277.77,277.77,276.62,277.5,21968.0,-1.0272,279.975,30.9152,279.975,278.813,281.1369
2021-07-08 04:30:00,277.42,277.42,276.6,276.99,3596.0,-1.1033,279.8205,28.4083,279.8205,278.0785,281.5625
2021-07-08 04:45:00,277.1,277.11,276.55,277.02,9438.0,-1.1631,279.6575,28.766,279.6575,277.5469,281.7681
2021-07-08 05:00:00,276.82,277.4,276.59,277.4,4075.0,-1.0064,279.5165,33.2146,279.5165,277.2076,281.8254
2021-07-08 05:15:00,277.5,278.3,277.43,277.9,12539.0,-0.6862,279.4205,38.5315,279.4205,277.0125,281.8285
2021-07-08 05:30:00,277.9,277.94,276.65,277.0,12063.0,-1.075,279.27,33.4811,279.27,276.6604,281.8796
2021-07-08 05:45:00,277.0,277.5,276.81,277.5,5527.0,-0.8929,279.145,38.2168,279.145,276.4492,281.8408
2021-07-08 06:00:00,277.05,277.05,276.14,276.8,16624.0,-1.1605,278.9825,34.588,278.9825,276.1368,281.8282
2021-07-08 06:15:00,276.44,276.87,275.06,276.03,22209.0,-1.4671,278.777,31.1618,278.777,275.7103,281.8437
2021-07-08 06:30:00,276.03,276.58,275.52,276.58,5305.0,-1.2461,278.6025,35.9334,278.6025,275.4539,281.7511
2021-07-08 06:45:00,276.12,276.84,275.8,276.31,12123.0,-1.3531,278.413,34.6908,278.413,275.1924,281.6336
2021-07-08 07:00:00,276.66,277.0,276.48,277.0,21930.0,-1.0714,278.263,40.249,278.263,275.0727,281.4533
2021-07-08 07:15:00,277.18,277.41,276.55,276.72,33737.0,-1.2067,278.094,38.8371,278.094,274.9531,281.2349
2021-07-08 07:30:00,276.86,277.33,276.5,277.0,41705.0,-1.0714,277.944,41.0151,277.944,274.8964,280.9916
2021-07-08 07:45:00,276.7,276.7,276.02,276.26,27129.0,-1.3709,277.752,37.3182,277.752,274.7892,280.7148
2021-07-08 08:00:00,276.44,276.46,276.0,276.0,24155.0,-1.4708,277.546,36.1143,277.546,274.6998,280.3922
2021-07-08 08:15:00,277.08,277.44,275.25,275.35,66882.0,-1.6818,277.3105,33.2883,277.3105,274.5574,280.0636
2021-07-08 08:30:00,275.56,276.28,275.32,276.22,40391.0,-1.4028,277.114,39.9129,277.114,274.6543,279.5737
2021-07-08 08:45:00,276.2,276.83,275.86,276.0,45702.0,-1.5341,276.899,38.8851,276.899,274.8783,278.9197
2021-07-08 09:00:00,276.0,276.95,275.92,276.34,36384.0,-1.4479,276.696,41.3424,276.696,275.4592,277.9328
2021-07-08 09:15:00,276.42,276.83,276.08,276.5,29146.0,-0.3604,276.646,42.4879,276.646,275.4636,277.8284
2021-07-08 09:30:00,276.57,277.13,276.11,277.0,39267.0,0.0036,276.6465,45.9594,276.6465,275.4635,277.8295
